95,553,625,85,85
95,446,710,69,69
95,524,704,100,100
95,683,648,79,79
95,406,830,73,73
95,675,736,77,77
95,757,711,104,104
95,142,900,80,80
95,792,907,62,62
95,884,721,110,110
95,448,868,88,88
95,509,811,91,91
95,795,755,113,113
95,476,916,101,101
95,357,862,81,81
95,287,766,118,118
95,925,895,92,92
95,418,987,87,87
95,645,825,106,106
95,766,972,114,114
95,125,919,143,143
95,543,992,124,124
95,846,917,161,161
95,769,1114,102,102
95,912,1341,52,52
95,773,1272,75,75
95,955,1304,68,68
95,932,1143,134,134
95,707,1197,95,95
95,677,1351,115,115
95,859,1385,114,114
95,763,1316,231,231
96,610,706,79,79
96,682,643,88,88
96,674,736,77,77
96,402,828,76,76
96,519,702,109,109
96,759,712,104,104
96,796,913,60,60
96,886,722,110,110
96,477,915,100,100
96,140,901,79,79
96,445,865,95,95
96,502,806,101,101
96,934,898,87,87
96,637,827,104,104
96,619,996,68,68
96,768,973,108,108
96,718,1121,47,47
96,423,990,84,84
96,121,924,142,142
96,549,998,112,112
96,770,1116,94,94
96,765,1267,86,86
96,928,1142,127,127
96,851,1198,105,105
96,955,1307,67,67
96,678,1353,114,114
96,763,1318,249,249
97,564,634,73,73
97,510,670,77,77
97,528,706,98,98
97,226,850,64,64
97,684,644,89,89
97,365,866,70,70
97,449,870,91,91
97,139,898,84,84
97,507,814,95,95
97,766,716,98,98
97,400,819,85,85
97,883,721,112,112
97,943,906,80,80
97,750,816,93,93
97,795,759,107,107
97,623,998,67,67
97,629,821,114,114
97,175,825,118,118
97,480,915,98,98
97,420,989,88,88
97,764,975,120,120
97,122,927,137,137
97,547,997,114,114
97,768,1268,80,80
97,769,1119,92,92
97,696,1192,131,131
97,929,1141,128,128
97,371,1153,156,156
97,676,1354,114,114
97,784,1332,214,214
98,823,716,47,47
98,563,635,72,72
98,536,711,90,90
98,675,737,80,80
98,764,713,109,109
98,887,729,109,109
98,401,815,92,92
98,445,868,92,92
98,620,999,66,66
98,138,894,90,90
98,176,823,126,126
98,475,914,105,105
98,785,878,98,98
98,415,986,92,92
98,769,978,111,111
98,129,934,127,127
98,719,1119,51,51
98,549,999,112,112
98,763,1268,89,89
98,955,1308,67,67
98,702,1198,110,110
98,809,1351,176,176
98,666,1347,126,126
99,824,718,45,45
99,559,632,79,79
99,509,668,84,84
99,533,710,97,97
99,613,705,79,79
99,513,818,89,89
99,897,732,108,108
99,458,889,103,103
99,767,719,96,96
99,142,900,82,82
99,406,824,79,79
99,799,762,108,108
99,623,999,64,64
99,180,824,111,111
99,671,882,204,204
99,717,1123,49,49
99,125,942,122,122
99,416,983,100,100
99,764,975,125,125
99,548,995,119,119
99,768,1116,105,105
99,701,1199,120,120
99,910,1344,53,53
99,930,1147,130,130
99,954,1311,71,71
99,758,1264,92,92
99,678,1357,116,116
99,841,1376,133,133
100,568,639,69,69
100,691,651,89,89
100,674,736,83,83
100,356,862,84,84
100,530,709,103,103
100,761,714,108,108
100,626,1002,64,64
100,142,902,82,82
100,889,731,113,113
100,803,766,101,101
100,518,815,88,88
100,939,907,86,86
100,402,823,82,82
100,461,895,107,107
100,753,820,96,96
100,790,888,90,90
100,636,827,115,115
100,124,934,131,131
100,408,981,103,103
100,765,976,117,117
100,851,929,142,142
100,772,1276,77,77
100,956,1311,66,66
100,872,1081,100,100
100,928,1145,131,131
100,751,1108,128,128
100,690,1192,138,138
100,671,1350,128,128
100,818,1360,167,167
101,566,638,73,73
101,457,717,63,63
101,689,655,88,88
101,230,850,63,63
101,536,715,93,93
101,679,740,78,78
101,449,871,92,92
101,404,823,84,84
101,362,867,78,78
101,763,714,108,108
101,889,728,121,121
101,785,884,92,92
101,796,915,64,64
101,144,903,82,82
101,624,1000,68,68
101,719,1126,48,48
101,468,914,115,115
101,772,983,103,103
101,726,926,116,116
101,125,934,134,134
101,787,1134,73,73
101,861,1074,112,112
101,568,1016,91,91
101,770,1276,79,79
101,573,1064,133,133
101,935,1151,122,122
101,911,1349,56,56
101,836,1197,161,161
101,680,1364,111,111
102,827,722,46,46
102,452,711,76,76
102,371,871,63,63
102,689,650,90,90
102,521,822,83,83
102,228,848,67,67
102,142,901,86,86
102,449,871,95,95
102,890,732,108,108
102,527,709,106,106
102,774,724,95,95
102,647,836,102,102
102,625,1004,65,65
102,462,914,117,117
102,718,1129,46,46
102,128,932,135,135
102,768,981,123,123
102,551,1005,109,109
102,755,1106,156,156
102,933,1153,133,133
102,395,1178,131,131
102,708,1206,97,97
102,911,1351,55,55
102,956,1313,66,66
102,767,1279,89,89
102,549,1208,143,143
102,675,1356,121,121
103,415,840,67,67
103,540,722,85,85
103,768,721,101,101
103,798,921,59,59
103,481,923,102,102
103,454,878,85,85
103,898,737,110,110
103,144,902,85,85
103,627,1006,63,63
103,751,821,100,100
103,650,832,108,108
103,504,813,106,106
103,292,762,135,135
103,186,831,108,108
103,720,1130,44,44
103,762,981,126,126
103,545,1001,118,118
103,126,926,147,147
103,772,1126,108,108
103,768,1282,87,87
103,957,1318,66,66
103,936,1159,124,124
103,699,1204,134,134
103,834,1192,170,170
103,676,1366,126,126
103,826,1367,154,154
104,828,726,43,43
104,455,714,70,70
104,487,926,95,95
104,798,922,60,60
104,144,904,83,83
104,765,722,104,104
104,531,712,109,109
104,680,746,78,78
104,889,734,116,116
104,534,830,66,66
104,450,876,90,90
104,408,838,76,76
104,134,942,126,126
104,189,836,109,109
104,762,980,135,135
104,537,995,135,135
104,645,834,107,107
104,720,1130,47,47
104,880,1157,56,56
104,776,1133,84,84
104,767,1279,86,86
104,705,1207,104,104
104,955,1317,70,70
104,926,1145,133,133
104,671,1363,125,125
105,831,728,44,44
105,458,717,68,68
105,542,638,102,102
105,692,654,86,86
105,541,721,91,91
105,765,725,106,106
105,897,737,112,112
105,417,843,69,69
105,799,926,56,56
105,524,827,82,82
105,371,875,70,70
105,457,880,85,85
105,146,905,84,84
105,627,1007,66,66
105,649,840,102,102
105,477,923,103,103
105,415,992,91,91
105,721,1132,49,49
105,179,840,105,105
105,768,985,118,118
105,569,1019,86,86
105,727,925,125,125
105,127,928,147,147
105,756,1114,140,140
105,928,1152,132,132
105,375,1166,159,159
105,962,1324,62,62
105,767,1281,87,87
105,705,1208,100,100
105,847,1396,131,131
105,671,1364,124,124
105,754,1341,246,246
106,831,728,45,45
106,693,654,90,90
106,536,717,98,98
106,772,727,99,99
106,418,839,73,73
106,232,853,69,69
106,370,876,73,73
106,458,880,90,90
106,800,926,61,61
106,149,905,82,82
106,899,740,114,114
106,489,929,91,91
106,133,953,116,116
106,629,1009,65,65
106,425,997,88,88
106,763,981,133,133
106,552,1009,112,112
106,874,1159,63,63
106,582,1061,145,145
106,894,1107,74,74
106,767,1282,87,87
106,957,1324,71,71
106,933,1155,129,129
106,758,1117,125,125
106,704,1209,123,123
106,675,1370,122,122
106,764,1342,234,234
107,555,636,93,93
107,547,726,86,86
107,149,907,82,82
107,495,665,123,123
107,498,935,86,86
107,149,949,116,116
107,766,723,117,117
107,890,732,121,121
107,524,825,86,86
107,414,837,76,76
107,807,772,108,108
107,950,918,85,85
107,290,752,142,142
107,456,877,91,91
107,758,826,101,101
107,766,984,130,130
107,707,912,162,162
107,655,845,99,99
107,901,851,99,99
107,724,1135,50,50
107,630,1013,70,70
107,433,1002,82,82
107,576,1024,85,85
107,770,1283,84,84
107,706,1214,118,118
107,914,1362,54,54
107,754,1117,132,132
107,374,1166,155,155
107,936,1162,134,134
107,956,1325,73,73
107,678,1370,117,117
108,549,727,87,87
108,375,877,66,66
108,557,639,90,90
108,686,658,91,91
108,678,746,90,90
108,493,934,89,89
108,457,879,89,89
108,412,827,85,85
108,803,928,58,58
108,771,727,105,105
108,657,846,96,96
108,898,741,120,120
108,150,907,81,81
108,183,841,108,108
108,630,1011,65,65
108,134,948,123,123
108,419,992,101,101
108,782,995,106,106
108,787,1141,80,80
108,547,1009,121,121
108,770,1287,83,83
108,759,1117,141,141
108,937,1161,124,124
108,709,1214,110,110
108,377,1170,156,156
108,677,1371,118,118
109,64,241,131,131
109,835,732,45,45
109,562,642,87,87
109,522,684,81,81
109,549,727,87,87
109,688,755,72,72
109,815,783,95,95
109,903,747,105,105
109,770,726,111,111
109,407,820,94,94
109,294,735,156,156
109,373,877,71,71
109,459,883,90,90
109,524,830,86,86
109,726,1140,45,45
109,149,907,84,84
109,654,839,108,108
109,463,910,131,131
109,946,919,88,88
109,795,1147,71,71
109,630,1013,66,66
109,760,1121,129,129
109,430,1002,83,83
109,569,1020,96,96
109,129,944,127,127
109,779,995,111,111
109,943,1172,128,128
109,773,1289,81,81
109,704,1212,117,117
109,958,1329,71,71
109,680,1375,113,113
109,786,1357,215,215
110,837,735,41,41
110,582,647,73,73
110,525,686,76,76
110,239,858,64,64
110,547,725,92,92
110,687,752,77,77
110,908,746,107,107
110,804,930,60,60
110,461,882,87,87
110,408,816,93,93
110,776,735,100,100
110,374,879,72,72
110,154,913,76,76
110,492,934,95,95
110,649,846,109,109
110,737,946,103,103
110,632,1016,66,66
110,726,1140,49,49
110,417,993,102,102
110,775,992,119,119
110,133,943,131,131
110,882,1167,56,56
110,778,1134,103,103
110,586,1119,96,96
110,939,1163,114,114
110,772,1291,86,86
110,964,1334,65,65
110,707,1216,113,113
110,685,1380,109,109
111,551,728,87,87
111,556,637,98,98
111,241,862,60,60
111,523,684,85,85
111,463,884,85,85
111,777,731,107,107
111,518,823,102,102
111,362,870,84,84
111,407,814,97,97
111,818,782,98,98
111,901,746,121,121
111,272,716,166,166
111,913,857,99,99
111,654,840,113,113
111,148,906,91,91
111,188,824,146,146
111,495,936,94,94
111,694,909,184,184
111,728,1142,50,50
111,780,997,115,115
111,141,941,132,132
111,426,1000,89,89
111,633,1019,68,68
111,556,1018,106,106
111,766,1129,124,124
111,706,1216,118,118
111,942,1171,125,125
111,554,1222,150,150
111,770,1292,90,90
111,680,1378,121,121
111,788,1355,217,217
112,840,737,43,43
112,621,716,86,86
112,561,640,94,94
112,710,794,69,69
112,808,936,57,57
112,524,702,126,126
112,902,746,112,112
112,457,882,98,98
112,156,912,79,79
112,484,932,105,105
112,137,948,126,126
112,429,1004,88,88
112,770,990,131,131
112,556,1016,110,110
112,632,1016,67,67
112,883,1173,56,56
112,725,1141,54,54
112,775,1297,80,80
112,966,1338,63,63
112,776,1138,111,111
112,941,1170,125,125
112,684,1382,115,115
112,860,1414,121,121
113,534,835,82,82
113,700,667,98,98
113,554,730,90,90
113,378,881,69,69
113,776,732,113,113
113,239,860,70,70
113,903,745,115,115
113,494,938,95,95
113,157,913,80,80
113,660,850,106,106
113,803,917,77,77
113,727,1148,44,44
113,633,1015,71,71
113,742,949,100,100
113,137,945,135,135
113,776,994,125,125
113,777,1140,107,107
113,775,1298,83,83
113,937,1169,130,130
113,968,1342,62,62
113,701,1219,130,130
113,380,1178,157,157
113,814,1381,179,179
114,26,196,124,124
114,584,652,76,76
114,551,728,93,93
114,693,758,80,80
114,703,665,87,87
114,778,735,105,105
114,514,679,113,113
114,384,883,65,65
114,913,755,107,107
114,818,782,105,105
114,159,912,80,80
114,492,936,104,104
114,179,839,115,115
114,462,885,90,90
114,906,860,104,104
114,739,946,120,120
114,557,899,120,120
114,424,1003,93,93
114,141,947,126,126
114,772,993,129,129
114,634,1017,69,69
114,570,1026,102,102
114,774,1298,86,86
114,963,1338,70,70
114,879,1097,113,113
114,765,1134,125,125
114,941,1171,135,135
114,706,1219,124,124
114,558,1228,144,144
114,830,1394,166,166
114,381,1180,152,152
114,678,1380,126,126
115,708,668,88,88
115,523,681,97,97
115,545,722,102,102
115,695,761,82,82
115,781,737,104,104
115,906,749,118,118
115,383,883,66,66
115,492,938,100,100
115,635,1019,69,69
115,465,888,91,91
115,951,927,94,94
115,428,1003,94,94
115,668,852,100,100
115,786,1003,116,116
115,142,937,148,148
115,780,1143,104,104
115,596,1076,129,129
115,945,1179,132,132
115,382,1179,153,153
115,775,1300,85,85
115,969,1342,65,65
115,709,1225,116,116
115,813,1383,182,182
115,680,1383,122,122
116,22,174,125,125
116,533,710,124,124
116,782,734,114,114
116,815,941,59,59
116,819,784,112,112
116,161,913,79,79
116,528,831,96,96
116,468,890,89,89
116,163,953,115,115
116,498,938,100,100
116,952,928,97,97
116,806,905,95,95
116,637,1018,68,68
116,717,928,166,166
116,777,1002,130,130
116,553,1019,128,128
116,766,1130,139,139
116,781,1303,78,78
116,384,1178,150,150
116,966,1343,69,69
116,922,1380,52,52
116,707,1222,130,130
116,688,1390,108,108
117,851,744,44,44
117,600,660,63,63
117,545,712,96,96
117,707,763,72,72
117,714,798,77,77
117,787,740,105,105
117,913,753,117,117
117,523,829,105,105
117,467,887,90,90
117,195,855,97,97
117,513,948,79,79
117,665,850,105,105
117,961,934,88,88
117,772,841,101,101
117,809,913,92,92
117,640,1021,70,70
117,428,1001,104,104
117,784,1006,112,112
117,143,938,146,146
117,774,1137,134,134
117,944,1172,124,124
117,386,1176,141,141
117,785,1308,76,76
117,968,1345,68,68
117,712,1225,118,118
117,685,1387,116,116
117,854,1412,140,140
118,854,746,44,44
118,596,657,77,77
118,537,686,96,96
118,707,764,72,72
118,550,724,108,108
118,793,741,105,105
118,921,759,110,110
118,168,915,76,76
118,831,791,104,104
118,816,932,79,79
118,497,937,106,106
118,476,894,80,80
118,192,847,108,108
118,738,1154,46,46
118,663,849,117,117
118,644,1023,68,68
118,786,1007,119,119
118,552,1013,134,134
118,784,1307,81,81
118,775,1137,143,143
118,952,1186,123,123
118,687,1387,119,119
118,973,1350,67,67
118,850,1414,144,144
119,573,666,86,86
119,858,748,46,46
119,554,728,109,109
119,707,764,79,79
119,796,745,104,104
119,916,757,118,118
119,487,899,78,78
119,540,833,86,86
119,503,941,101,101
119,203,851,104,104
119,668,853,112,112
119,650,1026,65,65
119,812,910,91,91
119,739,1153,51,51
119,160,944,133,133
119,440,1010,89,89
119,791,1004,118,118
119,550,1008,147,147
119,786,1307,82,82
119,977,1354,64,64
119,719,1233,107,107
119,684,1388,118,118
119,848,1414,148,148
120,552,701,71,71
120,615,665,63,63
120,566,732,104,104
120,719,769,78,78
120,803,752,100,100
120,828,941,72,72
120,928,764,113,113
120,485,897,84,84
120,557,845,82,82
120,176,916,84,84
120,506,942,106,106
120,789,854,90,90
120,206,851,109,109
120,669,855,111,111
120,929,873,102,102
120,652,1026,70,70
120,807,1017,103,103
120,158,953,126,126
120,735,936,168,168
120,566,1022,131,131
120,775,1141,131,131
120,788,1309,85,85
120,957,1183,113,113
120,714,1232,136,136
120,695,1395,114,114
120,800,1381,219,219
121,578,651,110,110
121,738,683,78,78
121,555,698,81,81
121,571,734,102,102
121,723,771,75,75
121,499,901,82,82
121,189,920,73,73
121,568,850,72,72
121,935,764,124,124
121,850,803,97,97
121,798,857,90,90
121,206,854,108,108
121,515,946,104,104
121,977,946,89,89
121,657,1031,69,69
121,452,1013,90,90
121,172,941,136,136
121,753,950,141,141
121,801,1015,117,117
121,581,1029,117,117
121,798,1161,100,100
121,794,1314,85,85
121,965,1192,107,107
121,984,1360,68,68
121,724,1233,127,127
121,884,1440,116,116
121,702,1395,117,117
122,579,701,110,110
122,739,681,96,96
122,671,1040,61,61
122,731,773,80,80
122,845,955,60,60
122,193,917,83,83
122,948,772,112,112
122,470,1018,86,86
122,818,753,108,108
122,818,1021,108,108
122,556,838,102,102
122,593,1031,120,120
122,528,950,97,97
122,502,903,83,83
122,801,856,100,100
122,179,944,137,137
122,829,1177,74,74
122,800,1317,90,90
122,996,1366,65,65
122,740,1246,116,116
122,710,1403,116,116
122,888,1443,122,122
122,790,1379,232,232
123,754,690,84,84
123,582,728,109,109
123,297,879,58,58
123,207,920,79,79
123,830,762,103,103
123,683,1044,66,66
123,518,910,78,78
123,957,778,113,113
123,475,1021,85,85
123,831,1025,110,110
123,816,864,93,93
123,711,870,104,104
123,612,1044,104,104
123,529,946,114,114
123,190,959,119,119
123,817,1167,105,105
123,815,1325,83,83
123,1002,1369,71,71
123,748,1249,123,123
123,424,1195,143,143
123,718,1408,116,116
123,806,1379,240,240
123,885,1438,136,136
124,776,697,71,71
124,614,664,104,104
124,609,746,99,99
124,695,1046,66,66
124,223,923,79,79
124,839,761,115,115
124,527,909,88,88
124,552,957,99,99
124,851,1039,100,100
124,494,1028,84,84
124,208,949,139,139
124,620,1044,118,118
124,644,1103,128,128
124,826,1167,148,148
124,828,1332,86,86
124,762,1253,120,120
124,436,1190,154,154
124,731,1410,114,114
124,895,1441,140,140
125,646,676,92,92
125,606,714,84,84
125,770,787,81,81
125,244,931,68,68
125,546,917,79,79
125,610,740,119,119
125,861,767,109,109
125,218,970,121,121
125,562,956,109,109
125,502,1032,91,91
125,797,1178,55,55
125,852,1035,119,119
125,634,1053,113,113
125,853,1180,106,106
125,777,1259,118,118
125,845,1339,83,83
125,456,1204,146,146
125,750,1423,113,113
125,831,1397,239,239
126,814,708,76,76
126,618,719,88,88
126,647,670,107,107
126,619,858,99,99
126,639,751,108,108
126,883,782,98,98
126,570,804,120,120
126,562,920,82,82
126,588,968,95,95
126,918,830,104,104
126,294,992,70,70
126,524,1036,84,84
126,871,1043,119,119
126,653,1055,114,114
126,242,951,135,135
126,791,953,196,196
126,665,1149,104,104
126,873,1192,96,96
126,791,1266,134,134
126,757,1423,125,125
126,946,1474,125,125
127,703,690,76,76
127,823,712,82,82
127,642,723,89,89
127,659,756,112,112
127,898,785,102,102
127,596,810,111,111
127,581,924,84,84
127,314,994,68,68
127,621,848,120,120
127,770,890,112,112
127,606,971,96,96
127,538,1036,88,88
127,894,1051,112,112
127,883,1190,119,119
127,814,1274,122,122
127,883,1355,80,80
127,488,1206,159,159
127,789,1440,112,112
128,661,728,92,92
128,677,762,111,111
128,921,795,102,102
128,603,929,83,83
128,916,1059,119,119
128,559,1040,93,93
128,618,972,112,112
128,282,960,135,135
128,897,1192,129,129
128,837,1282,118,118
128,899,1361,88,88
128,801,1443,122,122
129,699,744,68,68
129,944,799,107,107
129,331,946,61,61
129,628,936,84,84
129,589,1049,84,84
129,916,1025,94,94
129,556,1187,78,78
129,829,911,104,104
129,860,1293,120,120
129,829,1456,112,112
130,734,753,63,63
130,367,951,53,53
130,982,816,90,90
130,733,774,115,115
130,657,944,84,84
130,612,1051,91,91
130,925,1015,120,120
130,749,1084,114,114
130,585,1191,78,78
130,892,1307,120,120
130,856,1462,116,116
131,765,758,71,71
131,400,954,53,53
131,692,954,80,80
131,740,880,115,115
131,642,1057,90,90
131,977,1042,99,99
131,781,1090,112,112
131,695,982,135,135
131,617,1200,77,77
131,927,1319,109,109
131,890,1478,113,113
132,124,349,80,80
132,733,964,79,79
132,676,1063,96,96
132,429,956,67,67
132,651,1207,84,84
132,813,1096,123,123
132,917,1486,126,126
133,100,353,80,80
133,775,974,79,79
133,721,1077,91,91
133,693,1215,83,83
133,863,1114,116,116
133,967,1509,110,110
134,75,357,83,83
134,894,788,75,75
134,517,970,67,67
134,819,985,83,83
134,733,1228,87,87
134,767,1089,97,97
134,612,973,123,123
134,908,1131,114,114
135,864,996,86,86
135,778,1238,90,90
135,811,1100,101,101
135,950,1140,124,124
136,615,989,62,62
136,912,1008,92,92
136,828,1256,86,86
136,858,1113,98,98
137,878,1268,91,91
137,918,1132,94,94
137,960,1021,94,94
138,956,1134,119,119
138,931,1285,93,93
139,987,1305,91,91
142,937,1062,74,74
143,992,1077,78,78
145,286,610,45,45
147,927,614,62,62
148,965,620,65,65
149,1002,635,52,52
150,145,591,115,115
151,183,601,117,117
152,21,962,77,77
153,241,932,70,70
153,52,960,76,76
154,274,942,55,55
154,64,951,84,84
155,96,962,68,68
156,103,953,76,76
157,330,1026,46,46
157,122,958,67,67
158,140,965,55,55
158,534,1018,62,62
158,278,1017,104,104
158,107,934,94,94
159,650,722,39,39
159,136,948,72,72
159,286,1017,102,102
160,146,954,65,65
160,352,1022,49,49
161,148,946,71,71
161,359,1020,50,50
161,305,1018,94,94
162,154,947,69,69
162,307,1014,100,100
163,365,1020,49,49
163,572,1024,53,53
163,158,946,67,67
163,309,1013,98,98
164,161,945,69,69
164,315,1016,93,93
165,575,1028,44,44
165,369,1017,49,49
165,158,939,73,73
165,312,1009,102,102
166,165,944,65,65
166,318,1006,98,98
167,370,1014,49,49
167,160,938,71,71
168,167,941,65,65
169,370,1012,47,47
169,163,937,66,66
170,164,937,65,65
170,367,1006,50,50
171,166,937,61,61
171,365,1003,57,57
172,163,934,64,64
172,313,1002,91,91
173,314,998,94,94
174,365,1002,50,50
174,156,926,71,71
174,313,997,90,90
175,166,937,57,57
175,314,1000,86,86
176,363,1001,48,48
176,155,927,68,68
176,319,1002,82,82
177,360,1001,46,46
177,156,930,66,66
178,146,920,76,76
178,304,993,96,96
179,148,922,71,71
179,353,997,51,51
179,301,995,94,94
180,352,998,51,51
180,142,918,75,75
181,352,998,45,45
181,160,937,51,51
181,340,1038,52,52
182,584,558,73,73
182,328,687,125,125
182,348,996,45,45
182,295,994,93,93
182,137,916,74,74
183,593,549,76,76
183,385,935,45,45
183,347,996,47,47
183,147,928,60,60
184,606,545,73,73
184,630,718,41,41
184,352,673,88,88
184,290,597,69,69
184,393,938,45,45
184,288,983,107,107
185,625,537,76,76
185,305,711,51,51
185,679,490,128,128
185,299,582,70,70
185,512,773,93,93
185,133,922,70,70
186,709,505,98,98
186,346,774,68,68
186,496,653,87,87
186,463,973,38,38
186,337,916,46,46
186,376,933,47,47
186,336,992,51,51
186,324,1038,48,48
186,362,1110,63,63
186,133,927,66,66
187,744,519,69,69
187,532,650,84,84
187,333,916,46,46
187,481,886,147,147
187,123,925,71,71
188,461,647,97,97
188,326,916,48,48
188,124,932,62,62
188,272,986,98,98
189,511,642,98,98
189,320,919,49,49
189,372,942,45,45
190,311,919,47,47
191,299,920,48,48
191,104,942,51,51
191,251,997,89,89
192,663,659,73,73
192,284,921,48,48
192,82,940,61,61
192,238,998,86,86
193,351,644,131,131
193,358,744,56,56
193,267,922,48,48
193,311,941,47,47
193,63,942,62,62
194,246,924,45,45
194,197,996,90,90
195,211,921,57,57
196,178,921,54,54
204,924,980,75,75
205,574,97,48,48
205,859,962,83,83
207,750,939,75,75
208,698,931,73,73
208,931,1190,99,99
209,645,921,76,76
209,885,1182,90,90
209,941,921,108,108
209,901,1029,114,114
209,641,949,131,131
209,746,924,131,131
210,793,523,43,43
210,597,918,68,68
210,602,951,112,112
210,891,911,104,104
211,924,732,122,122
211,551,911,69,69
211,845,903,97,97
211,808,1014,97,97
211,964,1056,107,107
211,550,941,114,114
211,788,1159,88,88
212,504,906,70,70
212,791,887,107,107
212,928,910,110,110
212,492,929,131,131
212,762,1000,112,112
212,742,1146,86,86
212,895,1027,132,132
213,868,655,81,81
213,460,902,73,73
213,726,1002,95,95
213,466,934,112,112
213,868,1024,117,117
213,755,890,90,90
213,913,1088,129,129
213,703,1141,81,81
213,744,1205,81,81
214,422,899,70,70
214,686,994,92,92
214,821,1013,119,119
214,853,785,121,121
214,710,880,92,92
214,677,1177,116,116
214,657,1128,88,88
214,958,1384,118,118
215,725,679,142,142
215,384,898,70,70
215,672,873,98,98
215,650,990,88,88
215,626,1126,82,82
215,777,1004,119,119
215,830,1063,133,133
215,722,1114,158,158
216,696,680,139,139
216,948,721,105,105
216,346,897,70,70
216,917,924,126,126
216,655,900,126,126
216,970,982,104,104
216,759,1007,102,102
216,896,1197,127,127
217,911,712,108,108
217,312,895,69,69
217,663,689,123,123
217,580,982,83,83
217,589,857,102,102
217,878,913,126,126
217,937,977,99,99
217,552,1114,82,82
217,841,1342,120,120
217,849,1175,159,159
218,682,632,75,75
218,278,894,71,71
218,647,701,97,97
218,791,725,83,83
218,877,706,105,105
218,763,816,109,109
218,278,971,70,70
218,537,970,89,89
218,576,1178,63,63
218,527,1115,75,75
218,682,993,97,97
218,901,967,114,114
218,827,1179,134,134
218,735,1052,105,105
218,607,1077,160,160
219,461,565,256,256
219,248,892,73,73
219,843,698,108,108
219,970,707,106,106
219,573,904,100,100
219,521,977,79,79
219,797,887,150,150
219,866,958,110,110
219,816,1100,49,49
219,655,988,96,96
219,536,1167,76,76
219,501,1110,76,76
219,792,1164,138,138
219,778,1322,122,122
219,956,1357,119,119
220,449,577,240,240
220,222,893,71,71
220,950,709,102,102
220,818,693,105,105
220,264,834,90,90
220,710,805,111,111
220,484,964,92,92
220,780,886,155,155
220,835,950,119,119
220,620,973,120,120
220,788,1092,50,50
220,839,1232,96,96
220,475,1108,73,73
220,665,1185,86,86
220,776,1168,116,116
220,917,1161,155,155
220,555,1078,154,154
220,756,1317,120,120
221,203,893,64,64
221,556,683,110,110
221,521,893,102,102
221,796,688,104,104
221,925,702,104,104
221,686,805,106,106
221,815,945,111,111
221,757,886,138,138
221,466,964,89,89
221,190,914,126,126
221,596,968,118,118
221,767,1088,52,52
221,518,1026,75,75
221,668,1045,82,82
221,492,1163,75,75
221,449,1100,81,81
221,820,1230,89,89
221,735,1309,117,117
221,898,1326,139,139
221,752,1155,124,124
222,522,659,121,121
222,692,710,78,78
222,815,881,58,58
222,781,687,99,99
222,268,649,123,123
222,899,694,111,111
222,746,890,104,104
222,666,801,106,106
222,497,885,112,112
222,878,890,141,141
222,442,959,90,90
222,747,1082,50,50
222,796,940,114,114
222,552,954,146,146
222,459,999,125,125
222,436,1099,75,75
222,801,1221,86,86
222,987,1254,71,71
222,465,1152,87,87
222,790,1116,74,74
222,737,1156,118,118
222,720,1308,111,111
223,672,613,97,97
223,800,877,60,60
223,676,710,77,77
223,529,681,100,100
223,503,897,76,76
223,16,706,79,79
223,249,681,117,117
223,879,684,113,113
223,762,683,99,99
223,647,799,105,105
223,878,790,110,110
223,782,837,99,99
223,730,1079,49,49
223,444,968,77,77
223,717,868,154,154
223,767,930,130,130
223,553,959,117,117
223,425,1103,61,61
223,782,1218,91,91
223,768,1060,137,137
223,944,1092,127,127
223,710,1141,128,128
223,700,1304,115,115
224,468,619,142,142
224,788,875,54,54
224,4,721,74,74
224,661,706,76,76
224,513,680,100,100
224,410,956,88,88
224,741,676,107,107
224,868,685,108,108
224,791,723,108,108
224,478,888,94,94
224,737,783,91,91
224,493,780,100,100
224,761,930,121,121
224,692,858,158,158
224,533,953,132,132
224,718,1077,47,47
224,775,1215,79,79
224,410,1099,63,63
224,764,1115,75,75
224,930,1085,126,126
224,690,1297,110,110
224,873,1328,112,112
225,653,612,88,88
225,510,597,105,105
225,476,642,143,143
225,654,707,70,70
225,775,869,58,58
225,498,784,80,80
225,734,679,96,96
225,859,683,106,106
225,471,887,96,96
225,691,861,153,153
225,746,925,120,120
225,906,1277,51,51
225,761,1209,86,86
225,869,1322,102,102
225,751,1102,85,85
225,678,1297,111,111
225,560,1160,123,123
225,916,1077,127,127
225,691,1136,130,130
226,507,597,89,89
226,645,616,80,80
226,474,660,118,118
226,917,885,54,54
226,769,870,53,53
226,476,777,98,98
226,455,880,94,94
226,604,787,109,109
226,620,804,254,254
226,839,671,120,120
226,394,954,91,91
226,699,1068,51,51
226,745,929,116,116
226,527,956,115,115
226,748,1111,74,74
226,744,1199,106,106
226,742,1053,125,125
226,908,1075,125,125
226,667,1291,122,122
226,684,1132,127,127
226,818,1130,163,163
227,508,597,86,86
227,247,636,45,45
227,644,612,76,76
227,463,634,97,97
227,759,855,68,68
227,913,886,49,49
227,637,702,74,74
227,475,778,92,92
227,721,672,99,99
227,389,948,100,100
227,482,670,109,109
227,522,862,101,101
227,743,925,113,113
227,840,675,110,110
227,757,713,107,107
227,440,874,112,112
227,700,876,113,113
227,607,787,104,104
227,740,1056,110,110
227,559,1163,97,97
227,660,1286,123,123
227,739,1103,79,79
227,744,1202,94,94
227,680,1136,125,125
227,904,1075,129,129
227,819,1133,166,166
228,502,598,82,82
